"mms_id","barcode","signature","location","urns","snISBN","snISSN","volumeNumber","languages","main_title","sub_title","related_title","countryCodes","persons","corperations","publishers","placesOfPublication","yearOfPublication","dateOfPublication","Subjects","GND-Links","gndReferences","classifications","contentInformations","physicalPages","illustrations","physicalFormat","sequence","urls","idnr"
"990049525190603338","+Z171379705","F 015699-E","ALT FLUG","","","","","ger","Kundmachung. Um falschen Gerüchten vorzubeugen, als würden gegen die Studenten Gewaltmaßregeln angewendet, so erkläre ich hiermit, daß Erstens von den Studenten nichts anders gefordert wird, als daß sie sich in die Nationalgarde einreihen sollen, damit die gesammte Nationalgarde Wiens nur als ein Ganzes bestehe","Zweitens, daß weder die Ehre, noch die Sicherheit der Studenten irgend bedroht ist, wenn sie als Staatsbürger den Anordnungen des Gesetzes gehorchen","","XA-AAAT","Pillersdorf, Franz Xaver <<von>>, 1786-1862","","","[S.l.]","[s.a. 1848]","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, undatiert: Wien, ca. 27. Mai 1848 (Datierung nach handschriftl. Vermerk der Zt.), Einblattdruck, einseitig bedr. - Gesamter Text","[1] Bl.","","Satzspiegel: 48 x 36 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2022965, http://data.onb.ac.at/dtl/6918097, http://data.onb.ac.at/dtl/6919003, http://data.onb.ac.at/dtl/7195853, http://data.onb.ac.at/dtl/7195888","AC13306774"
"990049631840603338","+Z171379808","F 015698-E","ALT FLUG","","","","","ger","Proclamation. Se. Majestät der Kaiser hat mich in Anbetracht Seines noch andauernden Unwohlseins zu Seinem Stellvertreter ernannt","In dieser Eigenschaft habe ich den Reichstag in Seinem Namen zu eröffnen, und bis zu Seiner Zurückkunft nach Wien die Ihm als constitutionellen Kaiser zustehenden Regierungsgeschäfte zu leiten","Proklamation seine konstitutionellen","XA-AT, XA-AAAT","Johann, Österreich, Erzherzog, 1782-1859","","Aus der k. k. Hof- und Staatsdruckerei","[Wien]","[s.a. 1848]","","Johann, Vertretung, Ferdinand, Proklamation, Geschichte 1848, Flugblatt, Österreich, Revolution","http://d-nb.info/gnd/118557750, http://d-nb.info/gnd/4322340-0, http://d-nb.info/gnd/118686747, http://d-nb.info/gnd/4175902-3, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.36","Proklamation: Wien, undatiert, Juni 1848, Einblattdruck, einseitig bedr., Nachgewiesen sind mehrere Varianten mit gleichem Text. Unterscheidungen: ""Seines"" ""Seinem"" ""Seiner"" (1., 2. und 3. Zeile), mit großem ""S"", Variante nur mit kleinem ""s"", ebenso Variante, mit ""s"" und ""S"" ; Varianten mit und ohne Beistrich nach Willen (6. Zeile von unten). - 1. Zeile endet mit ""Seinem"" oder ""seinem"" oder ""zu"" oder ""Sei-""","[1] Bl.","","Satzspiegel: 44 x 37 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2027802, http://data.onb.ac.at/dtl/6918099, http://data.onb.ac.at/dtl/6919749, http://data.onb.ac.at/dtl/6920041, http://data.onb.ac.at/dtl/6920069, http://data.onb.ac.at/dtl/7195832","AC13359917"
"990049525070603338","+Z171379900","F 015697-C","ALT FLUG","","","","","ger","Verzeichniß der Compagnie-Vertreter der sämmtlichen Nationalgarde","","Verzeichnis","XA-AT, XA-AAAT","","","","[Wien]","[s.a. 1848]","","","","","BASISKLASSIFIKATION: 15.60","Flugschrift: Wien, 1848, Text in fünf Spalten","[2] Bl.","","Satzspiegel: 34 x 20,2 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2013901, http://data.onb.ac.at/dtl/6918101","AC13306731"
"990049524950603338","+Z171380008","F 015696-E","ALT FLUG","","","","","ger","Verzeichniß der zur Bildung des Geschwornen-Gerichtes in der Stadt und in den Vorstädten gewählten Geschwornen","","Verzeichnis Geschworenen-Gerichtes Geschworenen","XA-AT, XA-AAAT","","","Gedruckt bei Leopold Grund","[Wien]","[s.a. 1848]","","Wien, Geschworenengericht, Geschworener, Geschichte 1848, Verzeichnis","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4400407-2, http://d-nb.info/gnd/4157048-0","","BASISKLASSIFIKATION: 86.13, BASISKLASSIFIKATION: 15.60","Flugschrift, undatiert: Wien, 1848, Text in drei Spalten","[2] Bl.","","Satzspiegel: 48,5 x 33,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2026993, http://data.onb.ac.at/dtl/6918105, http://data.onb.ac.at/dtl/7195948","AC13306668"
"990049516590603338","+Z171380100","F 015695-E","ALT FLUG","","","","","ger","Die Körberljuden Herr von Hohenbruck und der Priester Pflügel","","","XA-AT, XA-AAAT","F. X. B.","","Gedruckt bei Josef Ludwig","[Wien]","[s.a. 1848]","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, undatiert: Wien, 1848, Einblattdruck, einseitig bedruckt","[1] Bl.","","Satzspiegel: 50,5 x 36 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018627, http://data.onb.ac.at/dtl/6918109, http://data.onb.ac.at/dtl/7195845","AC13306383"
"990049103810603338","+Z171380203","F 015693-A","ALT FLUG","","","","","ger","Barbarossas Erwachen","(Zum Beginne der deutschen Reichsversammlung in Frankfurt.) ; ... Wien, im Mai 1848","Nah' bei Nordhausen, im Kyffhäuserberge","XA-AAAT","Prechtler, Otto, 1813-1881","","zu haben bei Ignaz Klang, Buchhändler, Druck von U. Klopf sen. und W. Eurich","Wien","1848","","Revolution, Großdeutsche, Patriotische Lyrik, Geschichte 1848, Flugblatt, Friedrich, Deutschland, Einigung, Sage, Rezeption","http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4128139-1, http://d-nb.info/gnd/4204942-8, http://d-nb.info/gnd/118535757, http://d-nb.info/gnd/4011882-4, http://d-nb.info/gnd/4151325-3, http://d-nb.info/gnd/4051288-5, http://d-nb.info/gnd/4049716-1","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 18.10, BASISKLASSIFIKATION: 17.83","Einblattdruck, einseitig bedr. - Text in zwei Spalten, getrennt durch Zierlinie, Verlagsnummer: [Nr.] 76, Nah' bei Nordhausen, im Kyffhäuserberge, Mit Bewilligung des Verfassers aus: Der Humorist. Ein Volksblatt. Jg.12. Nr. 113. (11. Mai 1848). - Das Gedicht ist in der Zeitung datiert: Wien, am 9. Mai 1848","[1] Bl.","","Satzspiegel: 28 x 19 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1993314, http://data.onb.ac.at/dtl/6918111","AC13105902"
"990049516280603338","+Z171380306","F 015692-C","ALT FLUG","","","","","ger","Liste der Candidaten für die Stelle eines Abgeordneten zur deutschen National-Versammlung in Frankfurt am Main","","Kandidaten","XA-AT, XA-AAAT","","","","[S.l.]","[s.a. 1848]","","","","","BASISKLASSIFIKATION: 15.60","Einblattdruck, einseitig bedr. - Text in zwei Spalten","[1] Bl.","","Satzspiegel 32,5 x 22,1 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1996162, http://data.onb.ac.at/dtl/6918113","AC13306270"
"990049653090603338","+Z171380409","F 015719-B","ALT FLUG","","","","","ger","Ignaz Rößler ein Polizey-Spitzel vom Bezirke Wieden wird am 3. Mai 1848 von den Studenten arretirt","Von einem Augen-Zeuge","Polizei","XA-AT, XA-AAAT","Rößler, Ignaz","","Gedruckt bei M. Lell, Leopoldstadt, Weintraubengasse Nr. 505","[Wien]","1848","","Wien, Revolution, Polizei, Spitzel, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4046595-0, http://d-nb.info/gnd/4248646-4","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Mai 1848, Einblattdruck, einseitig bedr., Nachgewiesen sind zwei Ausgaben, Unterscheidungsmerkmal, Titelwort: ""Ignaz"" ""Ignatz"". - Text mit kleinen Unterschieden, unterschiedlichen Typen, vorl. Ausg. ist vermutl. die frühere","[1] Bl.","","Satzspiegel: 27 x 14,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1996217, http://data.onb.ac.at/dtl/6918115","AC13368875"
"990049529790603338","+Z171380501","F 015718-B","ALT FLUG","","","","","ger","Ignatz Rößler ein Polizey-Spitzel vom Bezirke Wieden wird am 3. Mai 1848 von den Studenten arretirt","Von einem Augenzeuge","Polizei-Spitzel","XA-AT, XA-AAAT","Rößler, Ignaz","","Gedruckt bei M. Lell, Leopoldstadt, Weintraubengasse Nr. 505","[Wien]","1848","","Wien, Revolution, Polizei, Spitzel, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4046595-0, http://d-nb.info/gnd/4248646-4","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Mai 1848, Einblattdruck, einseitig bedr., Nachgewiesen sind zwei Ausgaben, Unterscheidungsmerkmal, Titelwort: ""Ignatz"" ""Ignaz"". - Text mit kleinen Unterschieden, unterschiedlichen Typen, vorl. Ausg. ist vermutl. die spätere","[1] Bl.","","Satzspiegel: 27 x 17,8 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1996180, http://data.onb.ac.at/dtl/6918117","AC13308801"
"990049529960603338","+Z171380604","F 015721-C","ALT FLUG","","","","","ger","Kundmachung. Am heutigen Tage wurden nacheinander zwei Individuen in und bei den Hallen der Universität angehalten, weil sie für Polizeispione gehalten wurden","...Der eine, Namens Metz, ist Hausordonanz (Hausknecht) bei der vorstädtischen Bezirks-Direktion St. Ulrich. ... Der zweite, Rösler, ist Civilwache-Gemeiner, seit Jahren irriger Weise insgeheim Vertrauter genannt, der Bezirks-Direktion Wieden ... Wien am 3. Mai 1848","","XA-AT, XA-AAAT","Born, Ernst Wilhelm","","","","1848","","","","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Mai 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 39 x 29,7 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2022978, http://data.onb.ac.at/dtl/6918119","AC13308889"
"990049528930603338","+Z171380707","F 015720-C","ALT FLUG","","","","","ger","Erklärung. Durch die in der Nacht des 3. Mai innerhalb der Mauern Wien's vorgefallenen Exzesse ist das einem jeden freien Volke als heilig geltende Hausrecht auf das Empörendste verletzt worden","","","XA-AT, XA-AAAT","","","","[Wien]","[1848]","","","","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Mai 1848, Einblattdruck, einseitg bedr.","[1] Bl.","","Satzspiegel: 41,2 x 33,8 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2022975, http://data.onb.ac.at/dtl/6918121","AC13308390"
"990049527520603338","+Z17138080X","F 015707-C","ALT FLUG","","","","","ger","Aufruf! Zur Wachsamkeit gegen die Juden Emancipation","Als Antwort über die in der Wiener-Zeitung vom 31. März eingeschaltete Juden-Notitz","Emanzipation Juden-Notiz","XA-AT, XA-AAAT","Dobner, W.","","Gedruckt bei Josef Ludwig","[Wien]","[s.a. 1848]","","","","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Mai 1848, Einblattdruck, zweiseitg bedr., Vorlageform des Erscheinungsvermerks: Gedruckt bei Josef Ludwig, Josefstadt Florianigasse Nr. 52.","[1] Bl.","","Satzspiegel: 33,7 x 22 cm","","http://data.onb.ac.at/dtl/6918123","AC13307757"
"990049571130603338","+Z171380902","F 015745-A","ALT FLUG","","","","","ger","Beilage zur Constitution Nr. 41. [Beilage 3]","Nachfolgende Schrift *), an das Comité der Studirenden gerichtet, kam am 22. d. der Adjutantur der akademischen Legion zu ...","","XA-AAAT","","","","[S.l. Wien]","1848","","Wien, Zeitschrift, Beilage, Geschichte 1848, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4067488-5, http://d-nb.info/gnd/4203535-1","","BASISKLASSIFIKATION: 15.60","Beilage. 5. Mai 1848","S. [5] - 6","","Satzspiegel: 25,4 x 18,5 cm","","http://data.onb.ac.at/dtl/6918126","AC13327366"
"990049533670603338","+Z171381001","F 015744-B","ALT FLUG","","","","","ger","Petition der Studierenden Wiens an den Minister des Inneren","Wien den 5. Mai 1848","Ausschuss","XA-AT, XA-AAAT","Unger, Joseph, 1828-1913, Goldmark, Joseph, Pillersdorf, Franz Xaver <<von>>, 1786-1862","","Druck von U. Klopf sen. und Alex. Eurich, Wollzeile Nr. 782","[Wien]","1848","","Wien, Revolution, Flugblatt, Student, Petition, Wahlordnung, Geschichte 1848","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4058167-6, http://d-nb.info/gnd/4137338-8, http://d-nb.info/gnd/4122407-3","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 5. Mai 1848, Einblattdruck, einseitg bedr., Joseph Goldmark (1818-1881) Politiker, Mediziner / Qu.: WBIS Saur-DokNr.: D484-945-X","[1] Bl.","","Satzspiegel: 19,6 x 39,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1996199, http://data.onb.ac.at/dtl/6918129, http://data.onb.ac.at/dtl/6918136","AC13310619"
"990049533420603338","+Z171381104","F 015743-B","ALT FLUG","","","","","ger","Der Bezirks-Verwaltungsrath besteht aus dem Herrn Bezirks-Kommandanten als Präses, dann aus den für jede der fünf Kompagnien bereits gewählten drei Herren Deputirten, mithin dermalen aus 16 Mitgliedern ...","[Unter dieser vertrauungsvollen Voraussetzung wird für die einzutretende Wirksamkeit dieser Strafbestimmungen der 18te dieses Monats festgestellt. Wien, am 5. Mai 1848]","Bezirks-Verwaltungsrat","XA-AT, XA-AAAT","Würth, Wilhelm <<von>>, Pitner, Franz, Gerold, Friedrich, 1813-1886, Czerny, ..., Rischanek, ..., Doblhof, Josef <<von>>","","Gedruckt bei Carl Gerold","[Wien], Wien","1848","","Wien, Revolution","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.60","Flugschrift: Wien, 5. Mai 1848, Ohne Titel","[2] Bl.","","Satzspiegel: 24 x 17,7 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1996192, http://data.onb.ac.at/dtl/6918131","AC13310533"
"990049533670603338","+Z171381207","F 015742-B","ALT FLUG","","","","","ger","Petition der Studierenden Wiens an den Minister des Inneren","Wien den 5. Mai 1848","Ausschuss","XA-AT, XA-AAAT","Unger, Joseph, 1828-1913, Goldmark, Joseph, Pillersdorf, Franz Xaver <<von>>, 1786-1862","","Druck von U. Klopf sen. und Alex. Eurich, Wollzeile Nr. 782","[Wien]","1848","","Wien, Revolution, Flugblatt, Student, Petition, Wahlordnung, Geschichte 1848","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4058167-6, http://d-nb.info/gnd/4137338-8, http://d-nb.info/gnd/4122407-3","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 5. Mai 1848, Einblattdruck, einseitg bedr., Joseph Goldmark (1818-1881) Politiker, Mediziner / Qu.: WBIS Saur-DokNr.: D484-945-X","[1] Bl.","","Satzspiegel: 19,6 x 39,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1996199, http://data.onb.ac.at/dtl/6918129, http://data.onb.ac.at/dtl/6918136","AC13310619"
"990049633380603338","+Z17138130X","F 015741-B","ALT FLUG","","","","","ger","Allgemeine Theaterzeitung","Central-Organ für alle Erscheinungen des Tages, im Leben, im Fortschritt der Zeit, in Kunst und Wissenschaft, in der Literatur, im Bereiche der Intelligenz, der Industrie, des Handels u. s. w.","Zentral-Organ Zentralorgan Centralorgan","XA-AT, XA-AAAT","Bäuerle, Adolf","","Verleger: J. P. Sollinger","Wien","1848-","","Wien, Geschichte 1848, Zeitung, Revolution, Politische Berichterstattung, Theater, Literatur, Industrie, Handel","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4115582-8, http://d-nb.info/gnd/4059702-7, http://d-nb.info/gnd/4035964-5, http://d-nb.info/gnd/4026779-9, http://d-nb.info/gnd/4023222-0","","BASISKLASSIFIKATION: 89.50, BASISKLASSIFIKATION: 24.02, BASISKLASSIFIKATION: 20.30","","","","","","http://data.onb.ac.at/dtl/6918013, http://data.onb.ac.at/dtl/6918426, http://data.onb.ac.at/dtl/6918783, http://data.onb.ac.at/dtl/6918067, http://data.onb.ac.at/dtl/6918138, http://data.onb.ac.at/dtl/6918282, http://data.onb.ac.at/dtl/6918537, http://data.onb.ac.at/dtl/6918655, http://data.onb.ac.at/dtl/6918866, http://data.onb.ac.at/dtl/6918936, http://data.onb.ac.at/dtl/6918252, http://data.onb.ac.at/dtl/6918189, http://data.onb.ac.at/dtl/6918305, http://data.onb.ac.at/dtl/6918343, http://data.onb.ac.at/dtl/6918766, http://data.onb.ac.at/dtl/6918088, http://data.onb.ac.at/dtl/6918396, http://data.onb.ac.at/dtl/6918493, http://data.onb.ac.at/dtl/6918822, http://data.onb.ac.at/dtl/6918181, http://data.onb.ac.at/dtl/6918469, http://data.onb.ac.at/dtl/6918598, http://data.onb.ac.at/dtl/6918690, http://data.onb.ac.at/dtl/6919924, http://data.onb.ac.at/dtl/6919857, http://data.onb.ac.at/dtl/6919889, http://data.onb.ac.at/dtl/6918977, http://data.onb.ac.at/dtl/6919515, http://data.onb.ac.at/dtl/6919982","AC13361018"
"990049532940603338","+Z171381402","F 015740-E","ALT FLUG","","","","","ger","Die Ruhestörungen in den letzten Nächten haben es nothwendig gemacht, daß zur Aufrechterhaltung der Sicherheit und Ordnung , so wie zur Beseitigung aller Aufläufe von Seite der sämmtlichen Nationalgarden kräftig eingewirkt werde ...","Wien, am 5. Mai 1848.","notwendig","XA-AT, XA-AAAT","Sardagna, ...","","","","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 5. Mai 1848","[1] Bl.","","Satzspiegel: 44,2 x 34 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2022988, http://data.onb.ac.at/dtl/6918143","AC13310435"
"990049532790603338","+Z171381505","F 015739-C","ALT FLUG","","","","","ger","Die Studenten an die Einwohner Wiens! Mitbürger! Brüder!","Schwere Befürchtungen drücken die Gemüther. Gefahrvolle Bewegungen Sollen Statt finden ... Wien den 5. Mai 1848.","Gemüter","XA-AT, XA-AAAT","Harum, ..., Goldmark, J.","","Druck von U. Klopf sen. und Alex. Eurich","[Wien], Wien","1848","","","","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 4. Mai 1848, Einblattdruck, einseitg bedr.","[1] Bl.","","Satzspiegel: 46,6 x 37,3 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2022985, http://data.onb.ac.at/dtl/6918145","AC13310387"
"990049562880603338","+Z171381608","F 015738-A.Kopie","ALT FLUG","","","","","ger","Mitbrüder, liebe Freunde! Zu meinem innigsten Leide mußte ich eine Demonstration gegen meine Person erfahren, die nur ein böswilliges Gerücht zu Folge hatte ...","Matzleinsdorf am 5. Mai 1848","Österreich","XA-AT, XA-AAAT","Wimmer, Ignaz","","","[S.l.]","1848","","Wien, Revolution 1848, Flugblatt","http://d-nb.info/gnd/4066009-6","","BASISKLASSIFIKATION: 15.60","Flugblatt: Matzleinsdorf 5. Mai 1848, Einblattdruck, einseitig bedruckt","[1] Bl.","","","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1996835, http://data.onb.ac.at/dtl/6918147","AC13323741"
"990049532640603338","+Z171381700","F 015737-A","ALT FLUG","","","","","ger","Galizien am Vorabende eines Blutbades","Ausführlicher Bericht über die unerhörten Grausamkeiten, welche alldort an den Polen verübt wurden ... ; [Wien am 5. Mai 1848 ; Im Namen der polnischen Deputation. Den Ueberreichern dieses Gesuches wurde eine alsogleiche strenge Untersuchung des Thatbestandes zugesichert]","","XA-AT, XA-AAAT","","","Gedruckt bei Ant. Benko","[Wien], Wien","1848","","Großpolen, Aufstand, Geschichte 1848, Quelle, Galizien, Revolution, Flugschrift","http://d-nb.info/gnd/4223407-4, http://d-nb.info/gnd/4003554-2, http://d-nb.info/gnd/4019124-2, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 89.58","Flugschrift: Wien, 5. Mai 1848","[2] Bl.","","Satzspiegel: 21 x 16,2 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1976136, http://data.onb.ac.at/dtl/6918149","AC13310349"
"990049533560603338","+Z171381803","F 015736-B","ALT FLUG","","","","","ger","Unterthänigste Erwiderung auf die Proklamation vom 5. Mai 1848 Sr. Majestät des Kaisers Ferdinand","","Legt ruhig euer Haupt aufs Kissen nieder, Bezweifelt uns're Treu nicht, unsern Muth","XA-AT, XA-AAAT","C. T.","","Gedruckt bei Franz Edlen von Schmid","[Wien]","1848","","Österreich, Revolution, Flugblatt, Ferdinand, Proklamation, Hilfe Gottes, Gelegenheitsgedicht, Patriotische Lyrik, Geschichte 1848, Quelle","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/118686747, http://d-nb.info/gnd/4175902-3, http://d-nb.info/gnd/4205098-4, http://d-nb.info/gnd/4128813-0, http://d-nb.info/gnd/4204942-8","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 18.10, BASISKLASSIFIKATION: 17.83, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Mai 1848, Einblattdruck, einseitig bedr. - Text in Rahmen mit Eckfleurons, Nachgewiesen sind eine Ausgabe des Druckers Franz Schmid und eine Ausgabe des Druckers Josef Ludwig. - Der Text ist gleich, die Größe der Typen und die Eckfleurons des Zierrahmens sind unterschiedlich, Gedichtanfang: Legt ruhig euer Haupt aufs Kissen nieder, / Bezweifelt uns're Treu nicht, unsern Muth; / Bis todtgestreckt nicht alle Garden-Glieder / Steht Wien in Gottes und in uns'rer Huth","[1] Bl.","","Satzspiegel: 32,6 x 20,3 cm","","http://data.onb.ac.at/dtl/6918154","AC13310582"
